timestamp,average_gas,average_light,average_loudness,n_devices,motion?,average_temperature,average_humidity,average_object,average_ambient,average_visible,average_uv,average_ir,average_distance,ocupada
2025-12-09 11:50:00,346.05,112.45,2.05,3.0,0.0,27.08333333333333,58.16666666666666,26.98700000000002,29.015000000000036,0.0,0.0,0.0,7.424888939693056,0
2025-12-09 12:00:00,342.5,118.85,2.05,4.0,0.0,28.0,59.90909090909091,27.266000000000027,29.346000000000025,0.0,0.0,0.0,7.412968010737978,0
2025-12-09 12:10:00,340.7,120.05,2.0,8.0,0.0,28.0,60.0,27.501764705882376,29.590000000000032,0.0,0.0,0.0,7.410296078385978,0
2025-12-09 12:20:00,338.8,127.25,2.0,10.0,0.0,28.0,61.833333333333336,27.587000000000025,29.77700000000003,0.0,0.0,0.0,7.404335613908438,0
2025-12-09 12:30:00,334.35,127.65,2.0,7.0,0.0,28.363636363636363,62.36363636363637,27.757368421052657,29.875263157894757,0.0,0.0,0.0,7.402691347845669,0
2025-12-09 12:40:00,333.0,119.9,2.05,7.0,0.0,28.88888888888889,62.888888888888886,27.8584210526316,30.03315789473687,0.0,0.0,0.0,7.419956141504748,0
2025-12-09 12:50:00,330.5,127.05,2.0,6.0,0.0,29.0,63.0,27.927894736842127,30.05210526315792,0.0,0.0,0.0,7.410090545128132,0
2025-12-09 13:00:00,326.25,126.95,2.0,9.0,0.0,29.0,64.25,27.968000000000018,30.08200000000004,0.0,0.0,0.0,7.391408653743903,0
2025-12-09 13:10:00,321.6,232.95,2.85,15.0,0.0,28.09090909090909,63.09090909090909,27.704666666666697,28.914000000000023,0.0,0.0,0.0,7.4164620761213635,1
2025-12-09 13:20:00,295.95,235.45,3.0,15.0,0.0,26.666666666666668,61.44444444444444,26.839000000000024,27.02800000000002,0.0,0.0,0.0,7.428794071592134,1
2025-12-09 13:30:00,279.95,229.6,2.7,27.0,0.0,26.0,57.0,26.445555555555572,26.401111111111145,0.0,0.0,0.0,7.461289961411603,1
2025-12-09 13:40:00,267.85,232.8,2.85,32.0,0.0,25.058823529411764,51.76470588235294,26.169000000000025,25.917000000000023,0.0,0.0,0.0,7.549236560689992,1
2025-12-09 13:50:00,260.4,234.0,2.85,29.0,0.0,25.0,50.91666666666666,25.97300000000002,25.98400000000002,0.0,0.0,0.0,7.4688730568721375,1
2025-12-09 14:00:00,259.6,227.35,2.55,32.0,0.0,25.0,53.785714285714285,25.90600000000002,26.00200000000003,0.0,0.0,0.0,7.466406657777983,1
2025-12-09 14:10:00,274.6,232.2,2.6,32.0,0.0,25.0,58.54545454545455,25.96500000000001,26.28300000000003,0.0,0.0,0.0,7.454074662307213,1
2025-12-09 14:20:00,265.9,240.9,2.8,34.0,0.0,25.0,53.8,25.746000000000027,25.460000000000026,0.0,0.0,0.0,7.475039054607523,1
2025-12-09 14:30:00,255.45,244.05,2.8,33.0,0.0,24.1,51.2,25.6377777777778,25.632222222222254,0.0,0.0,0.0,7.475655654381061,1
2025-12-09 14:40:00,250.6,247.15,2.9,34.0,0.0,24.0,51.27272727272727,25.42700000000001,25.20200000000004,0.0,0.0,0.0,7.479463428421159,1
