timestamp,average_gas,average_light,average_loudness,n_devices,average_temperature,average_humidity,average_object,average_ambient,average_visible,average_uv,average_ir,average_distance,iso_year,iso_week,ocupada
2026-01-20 01:50:00,271.95,49.0,1.9,2.0,30.0,82.0,28.96400000000003,31.06900000000004,0.0,0.0,0.0,7.363023429081358,2026.0,4.0,0
2026-01-20 10:00:00,295.7,58.75,1.9,4.0,29.818181818181817,83.81818181818181,28.820000000000032,30.90000000000003,0.0,0.0,0.0,7.407213079518285,2026.0,4.0,0
2026-01-20 10:10:00,319.05,60.9,1.95,3.0,30.0,84.0,28.812222222222253,30.963333333333367,0.0,0.0,0.0,7.367339627496127,2026.0,4.0,0
2026-01-20 10:20:00,339.05,62.3,1.95,3.0,30.0,83.11111111111111,28.802941176470625,30.962941176470625,0.0,0.0,0.0,7.366928560980435,2026.0,4.0,0
2026-01-20 10:30:00,355.35,63.35,1.85,3.0,30.0,83.0,28.79315789473688,31.013157894736864,0.0,0.0,0.0,7.349869300579202,2026.0,4.0,0
2026-01-20 10:40:00,373.85,63.25,1.9,4.0,30.0,83.0,28.768461538461573,30.983846153846173,0.0,0.0,0.0,7.369806026590282,2026.0,4.0,0
2026-01-20 10:50:00,389.25,62.85,1.95,2.0,30.0,82.9,28.77800000000004,31.03400000000002,0.0,0.0,0.0,7.3696004933324355,2026.0,4.0,0
2026-01-20 11:00:00,396.4,74.55,1.95,2.0,30.0,82.2,28.78777777777781,31.040000000000028,0.0,0.0,0.0,7.395292150563207,2026.0,4.0,0
2026-01-20 11:10:00,399.95,79.3,2.0,2.0,30.0,82.0,28.80555555555559,30.96222222222225,0.0,0.0,0.0,7.35809063089305,2026.0,4.0,0
2026-01-20 11:20:00,398.15,72.8,2.0,2.0,30.0,82.0,28.79315789473688,31.00789473684213,0.0,0.0,0.0,7.369189426816743,2026.0,4.0,0
2026-01-20 11:30:00,394.8,75.5,1.95,2.0,30.0,81.92307692307692,28.883333333333365,30.98000000000003,0.0,0.0,0.0,7.364667695144127,2026.0,4.0,0
2026-01-20 11:40:00,391.0,71.05,2.0,2.0,30.0,82.0,28.84777777777781,30.944444444444475,0.0,0.0,0.0,7.353363365962587,2026.0,4.0,0
2026-01-20 11:50:00,385.95,69.95,2.0,2.0,30.0,82.0,28.8736363636364,30.966363636363667,0.0,0.0,0.0,7.364462161886281,2026.0,4.0,0
